央视频道,#genre#
东方卫视,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/dongfanghd265/51/20191230/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=600697&netType=0&sid=5910022185&pid=2028597139&timestamp=20260708180204&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=651632648&ParentNodeID=-99&assertID=5910022185&client_ip=171.8.79.254&SecurityKey=20260708180204&promotionId=&mvid=5100043384&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f5080df6e9f1427f7a4a877257426eb9&sv=10004&ct=android
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8
东方卫视,http://14.153.176.183:1234/651632648
东方卫视,http://119.88.243.98:17231/651632648
东方卫视,http://183.162.104.116:1234/651632648
东方卫视,http://27.12.12.29:1234/651632648
安徽卫视,http://153.0.171.163:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://49.87.154.246:85/tsfile/live/0130_1.m3u8?key=txiptv
安徽卫视,http://222.90.21.30:9901/hls/25/index.m3u8
天津卫视,http://153.0.171.163:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://14.153.176.183:1234/962042070
河北卫视,http://153.0.171.163:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://183.162.104.116:1234/962042070
河北卫视,http://101.6.130.52:1234/962042070
河北卫视,http://222.90.21.30:9901/hls/44/index.m3u8
河北卫视,http://event.pull.hebtv.com/jishi/weishi_tingyun.m3u8
山东卫视,http://153.0.171.163:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
河南卫视,http://153.0.171.163:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://119.88.243.98:17231/790187291
河南卫视,http://101.6.130.52:1234/790187291
河南卫视,http://183.162.104.116:1234/790187291
河南卫视,http://113.25.252.226:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://222.90.21.30:9901/hls/31/index.m3u8
江西卫视,http://14.153.176.183:1234/783847495
江西卫视,http://153.0.171.163:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://183.162.104.116:1234/783847495
江西卫视,http://58.56.162.102:4466/newlive/live/hls/35/live.m3u8
湖北卫视,http://182.61.15.163:80/947472496
湖北卫视,http://27.12.12.29:1234/947472496
湖北卫视,http://119.88.243.98:17231/947472496
湖北卫视,http://153.0.171.163:85/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://153.0.171.163:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://58.56.162.102:4466/newlive/live/hls/34/live.m3u8
四川卫视,http://153.0.171.163:85/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://153.0.171.163:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://222.90.21.30:9901/hls/45/index.m3u8
四川卫视,http://113.25.252.226:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://14.153.176.183:1234/738910914
重庆卫视,http://119.88.243.98:17231/738910914
重庆卫视,http://116.236.204.18:1234/738910914
重庆卫视,http://183.162.104.116:1234/738910914
重庆卫视,http://222.90.21.30:9901/hls/29/index.m3u8
重庆卫视,http://222.90.21.30:9901/hls/69/index.m3u8
东南卫视,http://14.153.176.183:1234/849116810
东南卫视,http://119.88.243.98:17231/849116810
东南卫视,http://116.236.204.18:1234/849116810
东南卫视,http://183.162.104.116:1234/849116810
东南卫视,http://58.56.162.102:4466/newlive/live/hls/28/live.m3u8
东南卫视,http://222.90.21.30:9901/hls/30/index.m3u8
广东卫视,http://119.88.243.98:17231/608831231
广东卫视,http://153.0.171.163:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://183.162.104.116:1234/608831231
深圳卫视,http://153.0.171.163:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://38.75.136.137:98/gslb/dsdqpub/gxwshd.m3u8?auth=testpub
广西卫视,http://107.150.60.122/live/gxwshd.m3u8
广西卫视,http://153.0.171.163:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://221.226.51.220:50081/newlive/live/hls/25/live.m3u8
广西卫视,https://gd202.tv1288.xyz/tsfile/live/1028_1.m3u8
辽宁卫视,http://27.12.12.29:1234/630291707
辽宁卫视,http://116.236.204.18:1234/630291707
辽宁卫视,http://153.0.171.163:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://183.162.104.116:1234/630291707
吉林卫视,http://182.61.15.163:80/947472500
吉林卫视,http://183.162.104.116:1234/947472500
吉林卫视,http://119.88.243.98:17231/947472500
吉林卫视,http://153.0.171.163:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://116.236.204.18:1234/947472500
吉林卫视,http://58.56.162.102:4466/newlive/live/hls/36/live.m3u8
黑龙江卫视,http://221.226.51.220:50081/newlive/live/hls/31/live.m3u8
黑龙江卫视,http://153.0.171.163:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://58.56.162.102:4466/newlive/live/hls/27/live.m3u8
黑龙江卫视,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
贵州卫视,http://153.0.171.163:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,https://gd202.tv1288.xyz/tsfile/live/1023_1.m3u8
贵州卫视,http://222.90.21.30:9901/hls/34/index.m3u8
海南卫视,http://182.61.15.163:80/947472502
海南卫视,http://183.162.104.116:1234/947472502
海南卫视,http://119.88.243.98:17231/947472502
海南卫视,http://27.12.12.29:1234/947472502
海南卫视,http://116.236.204.18:1234/947472502
海南卫视,http://cssbyd.imwork.net:8082/hls/31/index.m3u8
三沙卫视,http://14.153.176.183:1234/961023778
三沙卫视,http://182.61.15.163:80/961023778
三沙卫视,http://183.162.104.116:1234/961023778
云南卫视,http://153.0.171.163:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://59.39.89.130:60901/tsfile/live/0125_18.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://27.12.12.29:1234/738910838
陕西卫视,http://119.88.243.98:17231/738910838
陕西卫视,http://153.0.171.163:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://116.236.204.18:1234/738910838
陕西卫视,http://58.56.162.102:4466/newlive/live/hls/29/live.m3u8
陕西卫视,http://cssbyd.imwork.net:8082/hls/42/index.m3u8
山西卫视,http://153.0.171.163:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://58.56.162.102:4466/newlive/live/hls/32/live.m3u8
山西卫视,http://222.90.21.30:9901/hls/32/index.m3u8
山西卫视,http://113.25.252.226:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://153.0.171.163:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://27.12.12.29:1234/947472506
青海卫视,http://119.88.243.98:17231/947472506
青海卫视,http://116.236.204.18:1234/947472506
青海卫视,http://207.56.13.146:81/cdnlive/qhws.m3u8
青海卫视,http://14.153.176.183:1234/947472506
宁夏卫视,http://14.153.176.183:1234/738910535
宁夏卫视,http://119.88.243.98:17231/738910535
宁夏卫视,http://27.12.12.29:1234/738910535
宁夏卫视,http://153.0.171.163:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://58.56.162.102:4466/newlive/live/hls/43/live.m3u8
宁夏卫视,http://207.56.13.146:81/cdnlive/nxws.m3u8
内蒙古卫视,http://207.56.13.146:81/cdnlive/nmgws.m3u8
内蒙古卫视,http://222.90.21.30:9901/hls/40/index.m3u8
兵团卫视,http://182.61.15.163:80/956923145
兵团卫视,http://183.162.104.116:1234/956923145
兵团卫视,http://119.88.243.98:17231/956923145
兵团卫视,http://116.236.204.18:1234/956923145
兵团卫视,http://101.6.130.52:1234/956923145
兵团卫视,http://222.90.21.30:9901/hls/65/index.m3u8
西藏卫视,http://58.56.162.102:4466/newlive/live/hls/45/live.m3u8
西藏卫视,http://222.90.21.30:9901/hls/90/index.m3u8
新疆卫视,http://118.193.115.2:9901/tsfile/live/0110_1.m3u8?key=txiptv
新疆卫视,http://58.56.162.102:4466/newlive/live/hls/44/live.m3u8
新疆卫视,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd;http://218.84.12.186:8001/hls/main/playlist.m3u8zxinjd
新疆卫视,http://live.wjyanghu.com/live/CH1.m3u8
新疆卫视,http://183.11.239.36:808/hls/65/index.m3u8

少儿频道,#genre#
嘉佳卡通,http://38.75.136.137:98/gslb/dsdqpub/gdjjkt.m3u8?auth=testpub

影视频道,#genre#

# 流水线自动刷新时间：2026-07-08 11:55:10
